AZ,Host,Chip,VM,Start,Length,Color,Inst.,Anti-Afinidad,HOST,host_chip,Requerimiento,Numero
AZ01,1,Chip 2,PDRA PL,20,6,#FF7300,1,2,1,1 - AZ01 - 1,144,36 de 144
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,10 de 81
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,11 de 81
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,12 de 81
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,13 de 81
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,14 de 81
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,15 de 81
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,16 de 81
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,17 de 81
AZ01,1,Chip 2,DRA PL,26,6,#FDD835,1,2,1,1 - AZ01 - 1,81,18 de 81
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,31 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,32 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,33 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,34 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,35 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,36 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,37 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,38 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,39 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,40 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,41 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,42 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,43 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,44 de 225
AZ01,1,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,1,1 - AZ01 - 1,225,45 de 225
AZ01,1,Chip 2,INFRA,37,3,#000000,0,1,1,1 - AZ01 - 1,0,
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,30 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,31 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,32 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,33 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,34 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,35 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,36 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,37 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,38 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,39 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,40 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,41 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,42 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,43 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,44 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,45 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,46 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,47 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,48 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,49 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,50 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,51 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,52 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,53 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,54 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,55 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,56 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,57 de 841
AZ01,2,Chip 1,CSCF PL,0,8,#02675F,1,1,2,2 - AZ01 - 2,841,58 de 841
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,14 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,15 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,16 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,17 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,18 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,19 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,20 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,21 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,22 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,23 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,24 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,25 de 169
AZ01,2,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,2,2 - AZ01 - 2,169,26 de 169
AZ01,2,Chip 1,INFRA,17,3,#000000,0,1,2,2 - AZ01 - 2,0,
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,19 de 81
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,20 de 81
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,21 de 81
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,22 de 81
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,23 de 81
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,24 de 81
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,25 de 81
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,26 de 81
AZ01,2,Chip 2,DRA PL,20,6,#FDD835,1,2,2,2 - AZ01 - 2,81,27 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,28 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,29 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,30 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,31 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,32 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,33 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,34 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,35 de 81
AZ01,2,Chip 2,DRA PL,26,6,#FDD835,1,2,2,2 - AZ01 - 2,81,36 de 81
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,46 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,47 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,48 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,49 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,50 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,51 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,52 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,53 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,54 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,55 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,56 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,57 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,58 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,59 de 225
AZ01,2,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,2,2 - AZ01 - 2,225,60 de 225
AZ01,2,Chip 2,INFRA,37,3,#000000,0,1,2,2 - AZ01 - 2,0,
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,59 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,60 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,61 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,62 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,63 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,64 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,65 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,66 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,67 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,68 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,69 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,70 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,71 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,72 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,73 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,74 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,75 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,76 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,77 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,78 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,79 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,80 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,81 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,82 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,83 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,84 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,85 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,86 de 841
AZ01,3,Chip 1,CSCF PL,0,8,#02675F,1,1,3,3 - AZ01 - 3,841,87 de 841
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,27 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,28 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,29 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,30 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,31 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,32 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,33 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,34 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,35 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,36 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,37 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,38 de 169
AZ01,3,Chip 1,MTAS-1 PL,8,8,#F7C7AC,1,1,3,3 - AZ01 - 3,169,39 de 169
AZ01,3,Chip 1,INFRA,17,3,#000000,0,1,3,3 - AZ01 - 3,0,
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,37 de 81
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,38 de 81
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,39 de 81
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,40 de 81
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,41 de 81
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,42 de 81
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,43 de 81
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,44 de 81
AZ01,3,Chip 2,DRA PL,20,6,#FDD835,1,2,3,3 - AZ01 - 3,81,45 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,46 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,47 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,48 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,49 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,50 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,51 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,52 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,53 de 81
AZ01,3,Chip 2,DRA PL,26,6,#FDD835,1,2,3,3 - AZ01 - 3,81,54 de 81
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,61 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,62 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,63 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,64 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,65 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,66 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,67 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,68 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,69 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,70 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,71 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,72 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,73 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,74 de 225
AZ01,3,Chip 2,BGF SC+PL,32,5,#3F48CC,1,1,3,3 - AZ01 - 3,225,75 de 225
AZ01,3,Chip 2,INFRA,37,3,#000000,0,1,3,3 - AZ01 - 3,0,
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,88 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,89 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,90 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,91 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,92 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,93 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,94 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,95 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,96 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,97 de 841
AZ01,4,Chip 1,CSCF PL,0,8,#02675F,1,1,4,4 - AZ01 - 4,841,98 de 841
